2015-01-01,01,-3.9,-13.3,48,0.0,,210,7.6,,1023.7,,
2015-01-01,02,-3.9,-12.8,50,0.0,,220,9.4,,1023.0,,
2015-01-01,03,-3.9,-12.8,50,0.0,,230,7.6,,1022.5,,
2015-01-01,04,-4.4,-12.1,55,0.0,,230,9.4,,1022.3,,
2015-01-01,05,-4.4,-11.6,57,0.0,,230,7.6,,1022.1,,
2015-01-01,06,-5.0,-12.2,57,0.0,,230,7.6,,1021.4,,
2015-01-01,07,-3.9,-13.3,48,0.0,,260,11.2,,1021.2,,
2015-01-01,08,-3.9,-13.8,46,0.0,,230,9.4,,1020.9,,
2015-01-01,09,-3.3,-13.8,44,0.0,,250,13.0,,1020.5,,
2015-01-01,10,-3.3,-13.8,44,0.0,,240,9.4,,1020.4,,
2015-01-01,11,-3.3,-13.8,44,0.0,,250,9.4,,1021.0,,
2015-01-01,12,-3.9,-13.8,46,0.0,,230,11.2,,1021.3,,
2015-01-01,13,-3.9,-13.8,46,0.0,,230,9.4,,1021.3,,
2015-01-01,14,-1.7,-13.9,39,0.0,,250,13.0,,1021.8,,
2015-01-01,15,0.0,-14.4,33,0.0,,250,22.3,,1021.8,,
2015-01-01,16,1.1,-13.8,32,0.0,,230,24.1,,1021.1,,
2015-01-01,17,2.2,-13.2,31,0.0,,260,25.9,,1019.5,,
2015-01-01,18,3.3,-12.2,31,0.0,,250,22.3,,1017.8,,
2015-01-01,19,4.4,-11.7,30,0.0,,240,22.3,,1016.5,,
2015-01-01,20,4.4,-12.1,29,0.0,,230,22.3,,1015.7,,
2015-01-01,21,3.9,-11.7,31,0.0,,230,24.1,,1015.7,,
2015-01-01,22,2.8,-10.5,37,0.0,,230,18.4,,1015.9,,
2015-01-01,23,2.2,-10.0,40,0.0,,230,14.8,,1015.8,,
2015-01-02,00,1.7,-9.0,45,0.0,,220,16.6,,1015.6,,
2015-01-02,01,1.1,-8.2,50,0.0,,230,16.6,,1016.0,,
2015-01-02,02,2.2,-8.2,46,0.0,,240,13.0,,1015.8,,
2015-01-02,03,1.7,-7.1,52,0.0,,240,13.0,,1016.2,,
2015-01-02,04,1.1,-7.2,54,0.0,,260,9.4,,1017.1,,
2015-01-02,05,1.7,-7.9,49,0.0,,240,11.2,,1017.2,,
2015-01-02,06,1.1,-8.2,50,0.0,,240,7.6,,1017.1,,
2015-01-02,07,0.6,-8.4,51,0.0,,240,9.4,,1017.8,,
2015-01-02,08,0.0,-8.2,54,0.0,,240,11.2,,1018.4,,
2015-01-02,09,0.0,-8.2,54,0.0,,240,9.4,,1018.7,,
2015-01-02,10,0.0,-8.9,51,0.0,,240,9.4,,1019.1,,
2015-01-02,11,0.6,-8.9,49,0.0,,240,7.6,,1020.3,,
2015-01-02,12,0.6,-8.9,49,0.0,,260,13.0,,1021.6,,
2015-01-02,13,0.0,-8.9,51,0.0,,250,5.4,,1022.2,,
2015-01-02,14,1.7,-9.0,45,0.0,,260,11.2,,1023.2,,
2015-01-02,15,3.3,-9.0,40,0.0,,270,16.6,,1024.0,,
2015-01-02,16,4.4,-8.4,39,0.0,,280,20.5,,1024.0,,
2015-01-02,17,4.4,-8.4,39,0.0,,290,25.9,,1023.2,,
2015-01-02,18,5.6,-8.0,37,0.0,,320,22.3,,1022.8,,
2015-01-02,19,5.6,-8.0,37,0.0,,320,20.5,,1023.6,,
2015-01-02,20,5.0,-7.8,39,0.0,,280,14.8,,1024.3,,
2015-01-02,21,5.0,-7.8,39,0.0,,310,13.0,,1024.8,,
2015-01-02,22,3.3,-7.8,44,0.0,,280,7.6,,1025.9,,
2015-01-02,23,2.8,-7.7,46,0.0,,280,7.6,,1026.6,,
2015-01-03,00,1.7,-7.1,52,0.0,,240,5.4,,1027.8,,
